protein_id	protein_name	count
LGEMPL_19080	Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase	1
LGEMPL_19075	DUF3131 domain-containing protein	1
LGEMPL_19070	DUF3131 domain-containing protein	1
LGEMPL_19065	DUF3131 domain-containing protein	1
LGEMPL_19060	Globin	1
LGEMPL_19055	HPt (histidine-containing phosphotransfer) domain	1
LGEMPL_19050	Beta-galactosidase/beta-glucuronidase	1
LGEMPL_19095	Phosphoserine phosphatase RsbU, regulator of sigma subunit	1
LGEMPL_19245	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA	1
LGEMPL_19240	SDR family oxidoreductase	1
LGEMPL_19235	Type VI secretion protein	1
LGEMPL_19230	type VI secretion system lipoprotein TssJ	1
LGEMPL_19225	type VI secretion system baseplate subunit TssG	1
LGEMPL_19220	type VI secretion system baseplate subunit TssF	1
LGEMPL_19215	type VI secretion system protein TssA	1
LGEMPL_19210	Type VI secretion protein VasK	1
LGEMPL_19205	hypothetical protein	1
LGEMPL_19140	type VI secretion system contractile sheath large subunit VipB	1
LGEMPL_19195	Uncharacterized alpha/beta hydrolase domain	1
LGEMPL_19190	Putative lipoprotein	1
LGEMPL_19175	DUF4123 domain-containing protein	1
LGEMPL_19170	DUF2345 domain-containing protein	1
LGEMPL_19165	type VI secretion system ATPase TssH	1
LGEMPL_19160	type VI secretion system effector Hcp	1
LGEMPL_19155	OmpA family protein	1
LGEMPL_19150	type VI secretion system protein, DotU/TssL family	1
LGEMPL_19145	type VI secretion system baseplate subunit TssK	1
LGEMPL_19200	PAAR domain-containing protein	1
LGEMPL_18175	phage major capsid protein, P2 family	1
LGEMPL_18170	Phage capsid protein	1
LGEMPL_18165	Oxidoreductase	1
LGEMPL_18160	Phage portal protein	1
LGEMPL_18155	SIR2-like domain-containing protein	1
LGEMPL_18150	hypothetical protein	1
LGEMPL_18145	replication endonuclease	1
LGEMPL_18140	Site-specific DNA-methyltransferase (adenine-specific)	1
LGEMPL_18660	YciC family protein	1
LGEMPL_18130	3'-5' exoribonuclease Rv2179c-like domain-containing protein	1
LGEMPL_18125	hypothetical protein	1
LGEMPL_18120	Serine/threonine specific protein phosphatases domain-containing protein	1
LGEMPL_18115	hypothetical protein	1
LGEMPL_18110	DUF4761 domain-containing protein	1
LGEMPL_18105	Regulatory phage protein cox	1
LGEMPL_18100	XRE family transcriptional regulator	1
LGEMPL_18095	Integrase	1
LGEMPL_18090	hypothetical protein	1
LGEMPL_18135	Transposase	1
LGEMPL_18270	Phage tail assembly protein	1
LGEMPL_18265	Phage tail tape measure protein domain-containing protein	1
LGEMPL_18260	Putative bacteriophage tail protein	1
LGEMPL_18255	hypothetical protein	1
LGEMPL_18250	hypothetical protein	1
LGEMPL_18245	Phage tail protein	1
LGEMPL_18240	hypothetical protein	1
LGEMPL_18235	phage tail protein I	1
LGEMPL_18180	Terminase	1
LGEMPL_18225	Baseplate assembly protein	1
LGEMPL_18220	Phage baseplate assembly protein V	1
LGEMPL_18215	phage virion morphogenesis protein	1
LGEMPL_18210	Phage tail protein	1
LGEMPL_18205	DUF2570 domain-containing protein	1
LGEMPL_18200	Lysozyme	1
LGEMPL_18195	Phage tail protein	1
LGEMPL_18190	Phage tail protein	1
LGEMPL_18185	Capsid assembly protein	1
LGEMPL_18230	Baseplate protein J-like domain-containing protein	1
LGEMPL_17980	Mn-containing catalase (includes spore coat protein CotJC)	1
LGEMPL_17975	Ferritin-like metal-binding protein YciE	1
LGEMPL_17970	Ferritin-like metal-binding protein YciE	1
LGEMPL_17965	General stress protein YciG, contains tandem KGG domains	1
LGEMPL_17960	Threonine dehydrogenase or related Zn-dependent dehydrogenase	1
LGEMPL_17955	DUF1272 domain-containing protein	1
LGEMPL_17950	JemB	1
LGEMPL_17945	ACT domain-containing protein	1
LGEMPL_18085	hypothetical protein	1
LGEMPL_17935	NADP-dependent isocitrate dehydrogenase	1
LGEMPL_17930	23S rRNA pseudouridine(2457) synthase RluE	1
LGEMPL_17925	ADP-ribose pyrophosphatase YjhB, NUDIX family	1
LGEMPL_17920	tRNA 2-thiouridine(34) synthase MnmA	1
LGEMPL_17915	high frequency lysogenization protein HflD	1
LGEMPL_17910	adenylosuccinate lyase	1
LGEMPL_17905	Mannose-6-phosphate isomerase, cupin superfamily	1
LGEMPL_17900	AraC-type DNA-binding domain and AraC-containing proteins	1
LGEMPL_17895	two-component system response regulator PhoP	1
LGEMPL_17940	DNA-binding transcriptional regulator, ArsR family	1
LGEMPL_18080	FRG domain-containing protein	1
LGEMPL_18075	Toll/interleukin-1 receptor domain-containing protein	1
LGEMPL_18070	GAF domain	1
LGEMPL_18065	YoaK family small membrane protein	1
LGEMPL_18060	protein YoaJ	1
LGEMPL_18055	Membrane associated protein	1
LGEMPL_18050	leucine efflux protein LeuE	1
LGEMPL_18045	kdo(2)-lipid IV(A) palmitoleoyltransferase	1
LGEMPL_18040	L-asparaginase/archaeal Glu-tRNAGln amidotransferase subunit D	1
LGEMPL_17985	Cytochrome bd-type quinol oxidase, subunit 1	1
LGEMPL_18030	HAMP domain	1
LGEMPL_18025	LysR substrate-binding domain-containing protein	1
LGEMPL_18020	LysR family transcriptional regulator	1
LGEMPL_18015	3-polyprenyl-4-hydroxybenzoate decarboxylase	1
LGEMPL_18010	EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)	1
LGEMPL_18005	DNA-binding protein	1
LGEMPL_18000	EscU/YscU/HrcU family type III secretion system export apparatus switch protein	1
LGEMPL_17995	hypothetical protein	1
LGEMPL_17990	cytochrome d ubiquinol oxidase subunit II	1
LGEMPL_18035	HD-GYP domain, c-di-GMP phosphodiesterase class II (or its inactivated variant)	1
LGEMPL_18560	ATP-independent periplasmic protein-refolding chaperone Spy	1
LGEMPL_18555	succinylglutamate desuccinylase	1
LGEMPL_18550	N-succinylarginine dihydrolase	1
LGEMPL_18545	succinylglutamate-semialdehyde dehydrogenase	1
LGEMPL_18540	arginine N-succinyltransferase	1
LGEMPL_18535	Acetylornithine/succinyldiaminopimelate/putrescine aminotransferase	1
LGEMPL_18530	exodeoxyribonuclease III	1
LGEMPL_18525	Uncharacterized membrane protein YdjX, related to fungal oxalate transporter, TVP38/TMEM64 family	1
LGEMPL_18275	phage major tail tube protein	1
LGEMPL_18515	Carboxymuconolactone decarboxylase-like domain-containing protein	1
LGEMPL_18510	ABC-type uncharacterized transport system YnjBCD, periplasmic component	1
LGEMPL_18505	ABC-type uncharacterized transport system YnjBCD, permease component	1
LGEMPL_18500	ABC-type uncharacterized transport system YnjBCD, ATPase component	1
LGEMPL_18495	3-mercaptopyruvate sulfurtransferase SseA, contains two rhodanese domains	1
LGEMPL_18490	Phosphatidylglycerophosphate synthase	1
LGEMPL_18485	pyrimidine (deoxy)nucleoside triphosphate diphosphatase	1
LGEMPL_18480	Glutamate dehydrogenase	1
LGEMPL_18475	NADP-specific glutamate dehydrogenase	1
LGEMPL_18520	Uncharacterized membrane protein YdjX, related to fungal oxalate transporter, TVP38/TMEM64 family	1
LGEMPL_18655	septation protein A	1
LGEMPL_18650	Outer membrane receptor for ferrienterochelin and colicins	1
LGEMPL_18645	acyl-CoA thioester hydrolase YciA	1
LGEMPL_18640	YniB family protein	1
LGEMPL_18635	hexitol phosphatase HxpB	1
LGEMPL_18630	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase KduD	1
LGEMPL_18625	metal-dependent hydrolase	1
LGEMPL_18620	L-cystine transporter TcyP	1
LGEMPL_18565	excinuclease Cho	1
LGEMPL_18610	catalase HPII	1
LGEMPL_18605	chitin disaccharide deacetylase	1
LGEMPL_18600	Alpha-galactosidase/6-phospho-beta-glucosidase, family 4 of glycosyl hydrolase	1
LGEMPL_18595	transcriptional regulator ChbR	1
LGEMPL_18590	PTS N,N'-diacetylchitobiose transporter subunit IIA	1
LGEMPL_18585	PTS N,N'-diacetylchitobiose transporter subunit IIC	1
LGEMPL_18580	PTS N,N'-diacetylchitobiose transporter subunit IIB	1
LGEMPL_18575	osmotically-inducible lipoprotein OsmE	1
LGEMPL_18570	ammonia-dependent NAD(+) synthetase	1
LGEMPL_18615	cell division activator CedA	1
LGEMPL_18365	LysR family transcriptional regulator	1
LGEMPL_18360	putative arabinose efflux permease AraJ, MFS family	1
LGEMPL_18355	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	1
LGEMPL_18350	DNA-binding transcriptional regulator, LysR family	1
LGEMPL_18345	Nucleotidyltransferase/DNA polymerase DinP involved in DNA repair	1
LGEMPL_18340	SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase)	1
LGEMPL_18335	DinI family protein	1
LGEMPL_18330	ADP-heptose:LPS heptosyltransferase	1
LGEMPL_18470	NADPH:quinone reductase or related Zn-dependent oxidoreductase	1
LGEMPL_18320	UPF0756 membrane protein KPN78578_11500	1
LGEMPL_18315	AraC-type DNA-binding domain and AraC-containing proteins	1
LGEMPL_18310	Cyanate permease	1
LGEMPL_18305	CTP synthase (UTP-ammonia lyase)	1
LGEMPL_18300	DUF523 domain-containing protein	1
LGEMPL_18295	DUF488 domain-containing protein	1
LGEMPL_18290	Putative hemolysin	1
LGEMPL_18285	Phage late control D family protein	1
LGEMPL_18280	Prophage major tail sheath protein	1
LGEMPL_18325	Prolyl-tRNA editing protein ProX	1
LGEMPL_18465	DNA topoisomerase IA	1
LGEMPL_18460	selenide, water dikinase SelD	1
LGEMPL_18455	Membrane-associated phospholipid phosphatase	1
LGEMPL_18450	NAD(P)H nitroreductase	1
LGEMPL_18445	signal peptide peptidase SppA	1
LGEMPL_18440	asparaginase	1
LGEMPL_18435	bifunctional nicotinamidase/pyrazinamidase	1
LGEMPL_18430	Chitinase, GH18 family	1
LGEMPL_18425	HNH nuclease YajD	1
LGEMPL_18370	Antibiotic biosynthesis monooxygenase	1
LGEMPL_18415	Peptide methionine sulfoxide reductase MsrB	1
LGEMPL_18410	glyceraldehyde-3-phosphate dehydrogenase	1
LGEMPL_18405	Putative glucose-6-phosphate 1-epimerase	1
LGEMPL_18400	Aldo/keto reductase, related to diketogulonate reductase	1
LGEMPL_18395	Outer membrane scaffolding protein for murein synthesis, MipA/OmpV family	1
LGEMPL_18390	protein kinase YeaG	1
LGEMPL_18385	UPF0229 protein Ent638_1670	1
LGEMPL_18380	Lipoprotein	1
LGEMPL_18375	Thioredoxin/glutathione peroxidase BtuE, reduces lipid peroxides	1
LGEMPL_18420	General negative regulator of transcription subunit 1	1
LGEMPL_14220	cyclic-guanylate-specific phosphodiesterase	1
LGEMPL_14215	Transcriptional repressor RcnR	1
LGEMPL_14210	Nickel/cobalt efflux system	1
LGEMPL_14205	Uncharacterized membrane protein YczE	1
LGEMPL_14200	DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain	1
LGEMPL_14195	Phage protein	1
LGEMPL_14190	Arc family DNA-binding protein	1
LGEMPL_14180	dTDP-glucose pyrophosphorylase	1
LGEMPL_19445	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	1
LGEMPL_14170	Uncharacterized lipoprotein YbaY	1
LGEMPL_14165	acyl-CoA thioesterase II	1
LGEMPL_14160	ammonium transporter AmtB	1
LGEMPL_14155	P-II family nitrogen regulator	1
LGEMPL_14150	SmdB family multidrug efflux ABC transporter permease/ATP-binding protein	1
LGEMPL_14145	SmdA family multidrug ABC transporter permease/ATP-binding protein	1
LGEMPL_14140	DNA-binding transcriptional regulator, Lrp family	1
LGEMPL_14135	Cysteine synthase	1
LGEMPL_14130	HMP-PP phosphatase	1
LGEMPL_14175	Alkylated DNA nucleotide flippase Atl1, participates in nucleotide excision repair, Ada-like DNA-binding domain	1
LGEMPL_14315	acriflavine resistance protein A	1
LGEMPL_14310	acriflavine resistance protein B	1
LGEMPL_14305	Hha toxicity modulator TomB	1
LGEMPL_14300	Hemolysin expression modulator Hha	1
LGEMPL_14295	maltose O-acetyltransferase	1
LGEMPL_14290	Inner membrane protein	1
LGEMPL_14285	DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain	1
LGEMPL_14280	Protein N-acetyltransferase, RimJ/RimL family	1
LGEMPL_14225	ABC-type sugar transport system, ATPase component MalK	1
LGEMPL_14270	type B 50S ribosomal protein L31	1
LGEMPL_14265	DNA-binding transcriptional regulator, LacI/PurR family	1
LGEMPL_14260	maltoporin	1
LGEMPL_14255	Phosphotransferase system IIB components	1
LGEMPL_14250	Beta-galactosidase GanA	1
LGEMPL_14245	Arabinogalactan endo-1,4-beta-galactosidase	1
LGEMPL_14240	ABC-type maltose transport system, permease component MalG	1
LGEMPL_14235	ABC-type sugar transport system, permease component	1
LGEMPL_14230	Maltose-binding periplasmic protein MalE	1
LGEMPL_14275	type B 50S ribosomal protein L31	1
LGEMPL_14015	Succinate dehydrogenase/fumarate reductase, flavoprotein subunit	1
LGEMPL_14010	NIPSNAP domain-containing protein	1
LGEMPL_14005	Succinate dehydrogenase/fumarate reductase, flavoprotein subunit	1
LGEMPL_14000	Sugar phosphate isomerase/epimerase	1
LGEMPL_13995	putative arabinose efflux permease AraJ, MFS family	1
LGEMPL_13990	putative dehydrogenase	1
LGEMPL_13985	putative arabinose efflux permease AraJ, MFS family	1
LGEMPL_13980	YajQ family cyclic di-GMP-binding protein	1
LGEMPL_14125	DNA-binding transcriptional regulator SgrR of sgrS sRNA, contains a MarR-type HTH domain and a periplasmic-type solute-binding domain	1
LGEMPL_13970	protein deglycase YajL	1
LGEMPL_13965	Chalcone/flavanone-binding protein YndB, AHSA1/START/SRPBCC domain	1
LGEMPL_13960	tRNA sulfurtransferase	1
LGEMPL_13955	exodeoxyribonuclease VII small subunit	1
LGEMPL_13950	(2E,6E)-farnesyl diphosphate synthase	1
LGEMPL_13945	1-deoxy-D-xylulose-5-phosphate synthase	1
LGEMPL_13940	Pyridoxal reductase PdxI or related oxidoreductase, aldo/keto reductase family	1
LGEMPL_13935	phosphatidylglycerophosphatase A	1
LGEMPL_13930	thiamine-phosphate kinase	1
LGEMPL_13975	2-dehydropantoate 2-reductase	1
LGEMPL_14120	7-cyano-7-deazaguanine synthase QueC	1
LGEMPL_14115	Acyl-CoA thioesterase FadM	1
LGEMPL_14110	DNA uptake protein ComE or related DNA-binding protein	1
LGEMPL_14105	peptidylprolyl isomerase	1
LGEMPL_14100	nucleoid-associated protein HU-beta	1
LGEMPL_14095	endopeptidase La	1
LGEMPL_14085	ATP-dependent protease ATP-binding subunit ClpX	1
LGEMPL_14080	ATP-dependent Clp endopeptidase proteolytic subunit ClpP	1
LGEMPL_14075	trigger factor	1
LGEMPL_14020	Shikimate 5-dehydrogenase	1
LGEMPL_14065	Uncharacterized lipoprotein YajG	1
LGEMPL_14060	muropeptide MFS transporter AmpG	1
LGEMPL_14055	cytochrome o ubiquinol oxidase subunit II	1
LGEMPL_14050	cytochrome o ubiquinol oxidase subunit I	1
LGEMPL_14045	cytochrome o ubiquinol oxidase subunit III	1
LGEMPL_14040	cytochrome o ubiquinol oxidase subunit IV	1
LGEMPL_14035	heme o synthase	1
LGEMPL_14030	Bacteriocin	1
LGEMPL_14025	DNA-binding transcriptional regulator, IclR family	1
LGEMPL_14070	transcriptional regulator BolA	1
LGEMPL_14620	heme ABC exporter ATP-binding protein CcmA	1
LGEMPL_14615	Sugar-binding protein	1
LGEMPL_14610	ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain	1
LGEMPL_14605	putative dehydrogenase	1
LGEMPL_14600	putative dehydrogenase	1
LGEMPL_14595	putative dehydrogenase	1
LGEMPL_14590	myo-inosose-2 dehydratase	1
LGEMPL_14585	Secreted protein	1
LGEMPL_14320	multidrug efflux transporter transcriptional repressor AcrR	1
LGEMPL_14570	lysine decarboxylase CadA	1
LGEMPL_14565	cadaverine/lysine antiporter	1
LGEMPL_14560	lysine decarboxylation/transport transcriptional activator CadC	1
LGEMPL_14555	YdgH/BhsA/McbA-like domain-containing protein	1
LGEMPL_14550	Palmitoleoyl-ACP: Kdo2-lipid-IV acyltransferase (lipid A biosynthesis)	1
LGEMPL_14545	putative acetyltransferase, GNAT family	1
LGEMPL_14540	citrate synthase	1
LGEMPL_14535	ATP-NAD kinase	1
LGEMPL_14530	hydroxyisourate hydrolase	1
LGEMPL_14575	Dipeptide/tripeptide permease	1
LGEMPL_14715	Protein MoaF	1
LGEMPL_14710	Pyridoxal reductase PdxI or related oxidoreductase, aldo/keto reductase family	1
LGEMPL_14705	Aminobenzoyl-glutamate utilization protein	1
LGEMPL_14700	Metal-dependent amidase/aminoacylase/carboxypeptidase	1
LGEMPL_14695	Periplasmic regulator RcnB of Ni and Co efflux	1
LGEMPL_14690	CsbD-like domain-containing protein	1
LGEMPL_14685	Fe/B12 periplasmic-binding domain-containing protein	1
LGEMPL_14680	ABC-type Fe3+-siderophore transport system, permease component	1
LGEMPL_14625	Inositol transport system permease protein	1
LGEMPL_14670	Multidrug resistance efflux pump EmrA	1
LGEMPL_14665	DUF3302 domain-containing protein	1
LGEMPL_14660	IprA winged helix-turn-helix domain-containing protein	1
LGEMPL_14655	aminoimidazole riboside kinase	1
LGEMPL_14650	Sucrose porin	1
LGEMPL_14645	PTS system sucrose-specific EIIBC component	1
LGEMPL_14640	Sucrose-6-phosphate hydrolase	1
LGEMPL_14635	Sucrose operon repressor	1
LGEMPL_14630	Two-component sensor histidine kinase	1
LGEMPL_14675	ABC-type cobalamin/Fe3+-siderophores transport system, ATPase component	1
LGEMPL_14415	Uncharacterized conserved protein YbaP, TraB family	1
LGEMPL_14405	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK	1
LGEMPL_14400	bifunctional UDP-sugar hydrolase/5'-nucleotidase UshA	1
LGEMPL_14395	Nitrate/nitrite transporter NarK	1
LGEMPL_14390	YbaL family putative K(+) efflux transporter	1
LGEMPL_14385	Sugar or nucleoside kinase, ribokinase family	1
LGEMPL_14380	ferrochelatase	1
LGEMPL_14375	adenylate kinase	1
LGEMPL_14525	Phage protein	1
LGEMPL_14365	recombination mediator RecR	1
LGEMPL_14360	YbaB/EbfC family nucleoid-associated protein	1
LGEMPL_14355	DNA polymerase III subunit gamma/tau	1
LGEMPL_14350	adenine phosphoribosyltransferase	1
LGEMPL_14345	DUF454 domain-containing protein	1
LGEMPL_14340	primosomal replication protein N''	1
LGEMPL_14335	pleiotropic regulatory protein RsmS	1
LGEMPL_14330	Transposase (putative) YhgA-like domain-containing protein	1
LGEMPL_14325	mechanosensitive channel MscK	1
LGEMPL_14370	molecular chaperone HtpG	1
LGEMPL_14520	Immunity protein	1
LGEMPL_14510	Bifunctional protein FolD	1
LGEMPL_14505	Urease	1
LGEMPL_14500	cysteine--tRNA ligase	1
LGEMPL_14495	peptidylprolyl isomerase B	1
LGEMPL_14490	UDP-2,3-diacylglucosamine diphosphatase	1
LGEMPL_14485	Inner membrane protein	1
LGEMPL_14480	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	1
LGEMPL_14475	5-(carboxyamino)imidazole ribonucleotide synthase	1
LGEMPL_14420	copper-exporting P-type ATPase CopA	1
LGEMPL_14465	Outer membrane porin OmpC/OmpF/PhoE	1
LGEMPL_14460	putative ABC transporter permease subunit YbbP	1
LGEMPL_14455	SDR family oxidoreductase	1
LGEMPL_14450	Chaperedoxin CnoX, contains thioredoxin-like and TPR-like domains, YbbN/TrxSC family	1
LGEMPL_14445	iron export ABC transporter permease subunit FetB	1
LGEMPL_14440	iron ABC transporter ATP-binding protein FetA	1
LGEMPL_14435	Regulator of protease activity HflC, stomatin/prohibitin superfamily	1
LGEMPL_14430	Membrane protein implicated in regulation of membrane protease activity	1
LGEMPL_14425	Cu(I)-responsive transcriptional regulator	1
LGEMPL_14470	tRNA 2-selenouridine(34) synthase MnmH	1
LGEMPL_13430	DNA-binding winged helix-turn-helix (wHTH) domain	1
LGEMPL_13425	Inner membrane protein	1
LGEMPL_13420	Opacity protein LomR and related surface antigens	1
LGEMPL_13415	Inner membrane protein	1
LGEMPL_13410	DNA-binding winged helix-turn-helix (wHTH) domain	1
LGEMPL_13405	Redox-sensing c-di-GMP phosphodiesterase, contains CSS-motif and EAL domains	1
LGEMPL_13400	Putative inner membrane protein	1
LGEMPL_13395	DNA-binding winged helix-turn-helix (wHTH) domain	1
LGEMPL_13925	transcription antitermination factor NusB	1
LGEMPL_13385	P pilus assembly protein, chaperone PapD	1
LGEMPL_13380	fimbrial outer membrane usher protein	1
LGEMPL_13375	Fimbrial usher protein StbD	1
LGEMPL_13370	fimbrial assembly chaperone	1
LGEMPL_13365	5-methylcytosine-specific restriction endonuclease McrA	1
LGEMPL_13360	tRNA A58 N-methylase Trm61	1
LGEMPL_13355	UPF0386 protein KPN78578_02510	1
LGEMPL_13350	glutarate dioxygenase GlaH	1
LGEMPL_13345	L-2-hydroxyglutarate oxidase	1
