protein_id	protein_name	count
LNNEOK_17635	phosphatidylglycerol--membrane-oligosaccharide glycerophosphotransferase	1
LNNEOK_17630	L-galactonate-5-dehydrogenase	1
LNNEOK_17625	DNA-binding transcriptional regulator	1
LNNEOK_17620	Na+/H+ antiporter	1
LNNEOK_17615	hypothetical protein	1
LNNEOK_17610	C4-dicarboxylate ABC transporter	1
LNNEOK_17650	primosomal protein DnaT	1
LNNEOK_17810	multifunctional transcriptional regulator/nicotinamide-nucleotide adenylyltransferase/ribosylnicotinamide kinase NadR	1
LNNEOK_17805	DNA repair protein RadA	1
LNNEOK_17800	phosphoserine phosphatase	1
LNNEOK_17795	YtjB family periplasmic protein	1
LNNEOK_17790	lipoate--protein ligase LplA	1
LNNEOK_17785	HTH cro/C1-type domain-containing protein	1
LNNEOK_17780	purine-nucleoside phosphorylase	1
LNNEOK_17775	phosphopentomutase	1
LNNEOK_17710	ribosomal protein S18-alanine N-acetyltransferase	1
LNNEOK_17765	deoxyribose-phosphate aldolase	1
LNNEOK_17760	Uncharacterized protein YjjI	1
LNNEOK_17755	Putative glycyl-radical enzyme activating enzyme YjjW	1
LNNEOK_17740	metal-dependent hydrolase	1
LNNEOK_17735	Uncharacterized protein YjjU	1
LNNEOK_17730	UPF0391 membrane protein YtjA	1
LNNEOK_17725	molecular chaperone OsmY	1
LNNEOK_17720	peptide chain release factor 3	1
LNNEOK_17715	pyrimidine 5'-nucleotidase	1
LNNEOK_17770	thymidine phosphorylase	1
LNNEOK_17500	Uncharacterized protein YjiJ	1
LNNEOK_17495	RNA 2'-phosphotransferase	1
LNNEOK_17490	Uncharacterized protein YjiH	1
LNNEOK_17485	Inner membrane protein YjiG	1
LNNEOK_17480	beta-aspartyl-peptidase	1
LNNEOK_15895	transcriptional regulator MelR	1
LNNEOK_17470	anti-adapter protein IraD	1
LNNEOK_17465	iraD leader peptide	1
LNNEOK_17605	TRAP transporter small permease protein	1
LNNEOK_17455	Uncharacterized protein YjiC	1
LNNEOK_17450	Uxu operon transcriptional regulator	1
LNNEOK_17445	D-mannonate oxidoreductase	1
LNNEOK_17440	mannonate dehydratase	1
LNNEOK_17435	gluconate permease GntP	1
LNNEOK_17430	type 1 fimbria D-mannose specific adhesin FimH	1
LNNEOK_17425	type 1 fimbria minor subunit FimG	1
LNNEOK_17420	type 1 fimbria minor subunit FimF	1
LNNEOK_17460	Protein YtiC	1
LNNEOK_17600	TRAP transporter large permease protein	1
LNNEOK_17595	methyl-accepting chemotaxis protein	1
LNNEOK_17590	pyruvate/proton symporter BtsT	1
LNNEOK_17585	Uncharacterized protein YjiX	1
LNNEOK_17580	GTPase	1
LNNEOK_17575	Antitoxin	1
LNNEOK_17570	ABC transporter permease	1
LNNEOK_17565	Type I site-specific restriction endonuclease, part of a restriction-modification system	1
LNNEOK_17505	Uncharacterized protein YjiK	1
LNNEOK_17555	Type I restriction modification DNA specificity domain-containing protein	1
LNNEOK_17545	endoribonuclease SymE	1
LNNEOK_17540	DUF262 domain-containing protein	1
LNNEOK_17535	DUF1127 domain-containing protein	1
LNNEOK_17530	Transposase (putative) YhgA-like domain-containing protein	1
LNNEOK_17525	Uncharacterized protein YjiN	1
LNNEOK_17520	double-cubane-cluster-containing anaerobic reductase	1
LNNEOK_17515	Uncharacterized protein YjiL	1
LNNEOK_17510	Uncharacterized protein YtiA	1
LNNEOK_17560	Type I restriction enzyme EcoEI methylase subunit	1
LNNEOK_18105	ferredoxin-like protein FixX	1
LNNEOK_18100	electron transfer flavoprotein subunit alpha/FixB family protein	1
LNNEOK_18095	Protein FixA	1
LNNEOK_18090	L-carnitine/gamma-butyrobetaine antiporter	1
LNNEOK_18085	crotonobetainyl-CoA dehydrogenase	1
LNNEOK_18080	L-carnitine CoA-transferase	1
LNNEOK_18075	crotonobetaine/carnitine-CoA ligase	1
LNNEOK_18070	crotonobetainyl-CoA hydratase	1
LNNEOK_17815	Addiction module toxin RelE	1
LNNEOK_18060	carnitine metabolism transcriptional regulator CaiF	1
LNNEOK_18055	carbamoyl-phosphate synthase large subunit	1
LNNEOK_18050	carbamoyl phosphate synthase small subunit	1
LNNEOK_18040	4-hydroxy-tetrahydrodipicolinate reductase	1
LNNEOK_18035	ribonucleoside hydrolase RihC	1
LNNEOK_18030	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	1
LNNEOK_18025	FKBP-type peptidyl-prolyl cis-trans isomerase	1
LNNEOK_18020	signal peptidase II	1
LNNEOK_18065	carnitine operon protein CaiE	1
LNNEOK_18205	L-arabinose isomerase	1
LNNEOK_18200	L-ribulose-5-phosphate 4-epimerase	1
LNNEOK_18195	DNA polymerase II	1
LNNEOK_18190	RNA polymerase-associated protein RapA	1
LNNEOK_18185	bifunctional tRNA pseudouridine(32) synthase/23S rRNA pseudouridine(746) synthase RluA	1
LNNEOK_18175	co-chaperone DjlA	1
LNNEOK_18170	LPS assembly protein LptD	1
LNNEOK_18165	peptidylprolyl isomerase SurA	1
LNNEOK_18110	ferredoxin-like protein FixX	1
LNNEOK_18155	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	1
LNNEOK_18150	Co2+/Mg2+ efflux protein ApaG	1
LNNEOK_18145	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) ApaH	1
LNNEOK_18140	Toxin CcdB	1
LNNEOK_18135	Post-segregation antitoxin (ccd killing mechanism protein) encoded by the F plasmid	1
LNNEOK_18130	dihydrofolate reductase	1
LNNEOK_18125	glutathione-regulated potassium-efflux system protein KefC	1
LNNEOK_18120	glutathione-regulated potassium-efflux system oxidoreductase KefF	1
LNNEOK_18115	Putative metabolite transport protein YaaU	1
LNNEOK_18160	4-hydroxythreonine-4-phosphate dehydrogenase PdxA	1
LNNEOK_17900	threonine synthase	1
LNNEOK_17895	homoserine kinase	1
LNNEOK_17890	bifunctional aspartate kinase/homoserine dehydrogenase I	1
LNNEOK_17885	thr operon leader peptide	1
LNNEOK_17880	tRNA/rRNA methyltransferase	1
LNNEOK_17875	two-component system response regulator ArcA	1
LNNEOK_17870	cell envelope integrity protein CreD	1
LNNEOK_17865	two-component system sensor histidine kinase CreC	1
LNNEOK_18015	isoleucine--tRNA ligase	1
LNNEOK_17855	protein CreA	1
LNNEOK_17850	MDR efflux pump AcrAB transcriptional activator RobA	1
LNNEOK_17845	putative phosphoglycerate mutase GpmB	1
LNNEOK_17840	inosine/xanthosine triphosphatase	1
LNNEOK_17835	trp operon repressor	1
LNNEOK_17830	murein transglycosylase	1
LNNEOK_17825	energy-dependent translational throttle protein EttA	1
LNNEOK_17820	NadS family protein	1
LNNEOK_17860	two-component system response regulator CreB	1
LNNEOK_18010	bifunctional riboflavin kinase/FAD synthetase	1
LNNEOK_18005	30S ribosomal protein S20	1
LNNEOK_18000	transcriptional activator NhaR	1
LNNEOK_17995	Na+/H+ antiporter NhaA	1
LNNEOK_17990	Cytoplasmic protein	1
LNNEOK_17985	Arylsulfatase	1
LNNEOK_17980	Nucleoside-specific channel-forming protein Tsx	1
LNNEOK_17975	hypothetical protein	1
LNNEOK_17905	Uncharacterized protein YaaX	1
LNNEOK_17960	molecular chaperone DnaJ	1
LNNEOK_17950	molecular chaperone DnaK	1
LNNEOK_17945	DUF2541 domain-containing protein	1
LNNEOK_17940	acidic protein MsyB	1
LNNEOK_17935	acetate uptake transporter	1
LNNEOK_17925	molybdopterin adenylyltransferase	1
LNNEOK_17920	transaldolase B	1
LNNEOK_17915	Uncharacterized transporter YaaJ	1
LNNEOK_17910	peroxide stress protein YaaA	1
LNNEOK_17965	type I toxin-antitoxin system toxin MokC	1
LNNEOK_13705	Uncharacterized protein YigE	1
LNNEOK_13700	Stereoselective (R,S)-S-adenosylmethionine hydrolase (adenosine-forming)	1
LNNEOK_13695	DNA helicase II	1
LNNEOK_13690	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB	1
LNNEOK_13685	tyrosine recombinase XerC	1
LNNEOK_13680	Uncharacterized protein YigA	1
LNNEOK_13675	diaminopimelate epimerase	1
LNNEOK_13670	Uncharacterized lipoprotein YifL	1
LNNEOK_15800	phosphonate metabolism transcriptional regulator PhnF	1
LNNEOK_13660	DKNYY family protein	1
LNNEOK_13655	iron donor protein CyaY	1
LNNEOK_13650	class I adenylate cyclase	1
LNNEOK_13645	hydroxymethylbilane synthase	1
LNNEOK_13640	uroporphyrinogen-III synthase	1
LNNEOK_13635	uroporphyrinogen-III C-methyltransferase	1
LNNEOK_13630	protoheme IX biogenesis protein HemY	1
LNNEOK_13615	arylsulfatase AslA	1
LNNEOK_13665	DKNYY family protein	1
LNNEOK_13795	PTS system glucose-specific EIICB component	1
LNNEOK_13790	SIS domain-containing protein	1
LNNEOK_13785	Hcp1 family type VI secretion system effector	1
LNNEOK_13780	MarR family transcriptional regulator	1
LNNEOK_13775	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	1
LNNEOK_13770	HTH-type transcriptional regulator MetR	1
LNNEOK_13765	biotin transporter	1
LNNEOK_13760	sugar/pyridoxal phosphate phosphatase YigL	1
LNNEOK_13710	magnesium/cobalt transporter CorA	1
LNNEOK_13750	homoserine/homoserine lactone efflux protein	1
LNNEOK_13745	threonine export protein RhtC	1
LNNEOK_13740	ATP-dependent DNA helicase RecQ	1
LNNEOK_13735	phospholipase A	1
LNNEOK_13730	thioesterase family protein	1
LNNEOK_13725	EamA family transporter RarD	1
LNNEOK_13720	DUF3289 domain-containing protein	1
LNNEOK_13715	DUF943 domain-containing protein	1
LNNEOK_13755	lysophospholipase L2	1
LNNEOK_13490	ketol-acid reductoisomerase	1
LNNEOK_13485	HTH-type transcriptional activator IlvY	1
LNNEOK_13480	threonine ammonia-lyase, biosynthetic	1
LNNEOK_13475	dihydroxy-acid dehydratase	1
LNNEOK_13470	branched-chain-amino-acid transaminase	1
LNNEOK_13465	Acetolactate synthase isozyme 2 small subunit	1
LNNEOK_13460	acetolactate synthase 2 catalytic subunit	1
LNNEOK_13455	Uncharacterized protein IlvX	1
LNNEOK_13610	anaerobic sulfatase maturase	1
LNNEOK_13445	macrodomain Ori organization protein MaoP	1
LNNEOK_13440	HTH-type transcriptional regulator HdfR	1
LNNEOK_13400	Uncharacterized HTH-type transcriptional regulator YieP	1
LNNEOK_13395	putative transport protein HsrA	1
LNNEOK_13390	ribose operon transcriptional repressor RbsR	1
LNNEOK_13385	ribokinase	1
LNNEOK_13380	ribose ABC transporter substrate-binding protein RbsB	1
LNNEOK_13375	ribose ABC transporter permease	1
LNNEOK_13450	YifB family Mg chelatase-like AAA ATPase	1
LNNEOK_13585	amino acid permease	1
LNNEOK_13580	lipopolysaccharide N-acetylmannosaminouronosyltransferase	1
LNNEOK_13575	ECA oligosaccharide polymerase	1
LNNEOK_13570	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase	1
LNNEOK_13565	lipid III flippase WzxE	1
LNNEOK_13560	dTDP-4-amino-4,6-dideoxygalactose transaminase	1
LNNEOK_13555	dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase	1
LNNEOK_13550	glucose-1-phosphate thymidylyltransferase RfbA	1
LNNEOK_13495	peptidylprolyl isomerase PpiC	1
LNNEOK_13540	UDP-N-acetyl-D-mannosamine dehydrogenase	1
LNNEOK_13535	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	1
LNNEOK_13530	ECA polysaccharide chain length modulation protein	1
LNNEOK_13525	UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase	1
LNNEOK_13520	transcription termination factor Rho	1
LNNEOK_13515	thioredoxin TrxA	1
LNNEOK_13510	ATP-dependent RNA helicase RhlB	1
LNNEOK_13505	guanosine-5'-triphosphate,3'-diphosphate diphosphatase	1
LNNEOK_13500	DNA helicase Rep	1
LNNEOK_13545	dTDP-glucose 4,6-dehydratase	1
LNNEOK_14125	glutamate--ammonia ligase	1
LNNEOK_14120	nitrogen regulation protein NR(II)	1
LNNEOK_14115	nitrogen regulation protein NR(I)	1
LNNEOK_14110	Uncharacterized protein YshB	1
LNNEOK_14100	oxygen-independent coproporphyrinogen III oxidase	1
LNNEOK_14095	Der GTPase-activating protein YihI	1
LNNEOK_14090	Der GTPase-activating protein YihI	1
LNNEOK_14080	ribosome biogenesis GTP-binding protein YihA/YsxC	1
LNNEOK_13800	transketolase	1
LNNEOK_14065	DNA polymerase I	1
LNNEOK_14060	Succinate dehydrogenase	1
LNNEOK_14055	putative acyltransferase YihG	1
LNNEOK_14050	Uncharacterized protein YihF	1
LNNEOK_14045	serine/threonine protein kinase	1
LNNEOK_14040	thiol:disulfide interchange protein DsbA	1
LNNEOK_14035	stress response kinase SrkA	1
LNNEOK_14030	Protein YihD	1
LNNEOK_14075	Small protein SpfP	1
LNNEOK_14225	HTH-type transcriptional repressor CsqR	1
LNNEOK_14220	sulfofructose kinase	1
LNNEOK_14215	sulfolactaldehyde 3-reductase	1
LNNEOK_14210	sulfofructosephosphate aldolase	1
LNNEOK_14205	sulfoquinovose isomerase	1
LNNEOK_14200	Aldose-1-epimerase	1
LNNEOK_14195	Sulfite exporter TauE/SafE/YfcA and related permeases, UPF0721 family	1
LNNEOK_14190	sulfoquinovosidase	1
LNNEOK_14135	ribosome-dependent GTPase TypA	1
LNNEOK_14180	Putative sulfoquinovose importer	1
LNNEOK_14175	porin OmpL	1
LNNEOK_14170	Cytoplasmic protein	1
LNNEOK_14165	ATP-grasp domain-containing protein	1
LNNEOK_14160	Sulfatase N-terminal domain-containing protein	1
LNNEOK_14155	STM4012 family radical SAM protein	1
LNNEOK_14150	Radical SAM protein	1
LNNEOK_14145	Phosphatase	1
LNNEOK_14185	Na+/melibiose symporter or related transporter	1
LNNEOK_13885	2-dehydro-3-deoxygalactonokinase	1
LNNEOK_13880	2-dehydro-3-deoxy-6-phosphogalactonate aldolase	1
LNNEOK_13875	Periplasmic binding protein	1
LNNEOK_13870	Permease	1
LNNEOK_13865	C4-dicarboxylate ABC transporter permease	1
LNNEOK_13860	uridine phosphorylase	1
LNNEOK_13855	Putative carboxymethylenebutenolidase	1
LNNEOK_13850	hypothetical protein	1
LNNEOK_14025	molybdenum cofactor guanylyltransferase MobA	1
LNNEOK_13840	DUF2877 domain-containing protein	1
LNNEOK_13835	Acyl-CoA synthetase FdrA	1
LNNEOK_13830	Ybl186	1
LNNEOK_13825	carbamate kinase	1
LNNEOK_13820	Glutamyl-tRNA amidotransferase	1
LNNEOK_13815	Cytosine permease	1
LNNEOK_13810	LysR family transcriptional regulator	1
LNNEOK_13805	Transcriptional regulator	1
LNNEOK_13845	Cysteine hydrolase	1
LNNEOK_14020	molybdopterin-guanine dinucleotide biosynthesis protein MobB	1
LNNEOK_13985	menaquinone-dependent protoporphyrinogen IX dehydrogenase	1
LNNEOK_13980	Trk system potassium transporter TrkH	1
LNNEOK_13975	IMPACT family protein	1
LNNEOK_13970	Xaa-Pro dipeptidase	1
LNNEOK_13965	fatty acid oxidation complex subunit alpha FadB	1
LNNEOK_13960	acetyl-CoA C-acyltransferase FadA	1
LNNEOK_13950	NAD(P)H-flavin reductase	1
LNNEOK_13890	Helix-turn-helix domain-containing protein	1
LNNEOK_13940	transcription/translation regulatory transformer protein RfaH	1
LNNEOK_13935	3'-5' ssDNA/RNA exonuclease TatD	1
LNNEOK_13930	Sec-independent protein translocase subunit TatC	1
LNNEOK_13925	Sec-independent protein translocase protein TatB	1
LNNEOK_13920	Sec-independent protein translocase subunit TatA	1
LNNEOK_13915	ubiquinone biosynthesis regulatory protein kinase UbiB	1
LNNEOK_13905	ubiquinone biosynthesis protein UbiJ	1
LNNEOK_13900	bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE	1
LNNEOK_13895	DNA recombination protein RmuC	1
LNNEOK_13945	4-hydroxy-3-polyprenylbenzoate decarboxylase	1
LNNEOK_12895	P4 prophage-derived uncharacterized protein t2654	1
LNNEOK_12890	Derepression protein	1
LNNEOK_12880	Phage repressor protein	1
LNNEOK_12865	Uncharacterized protein ORF88	1
LNNEOK_12860	Glycoprotein 3	1
LNNEOK_12855	Transactivation protein	1
LNNEOK_12850	Polarity suppression protein	1
LNNEOK_12845	Immunity protein 30 domain-containing protein	1
LNNEOK_13370	ribose ABC transporter ATP-binding protein RbsA	1
LNNEOK_12835	DUF4102 domain-containing protein	1
LNNEOK_12825	glycoside-pentoside-hexuronide family transporter	1
LNNEOK_12820	alpha-xylosidase	1
LNNEOK_12815	PRD domain-containing protein	1
LNNEOK_12810	Phosphotransferase system mannitol/fructose-specific IIA domain (Ntr-type)	1
LNNEOK_12805	Phosphotransferase system fructose-specific component IIB	1
LNNEOK_12800	Phosphotransferase system, fructose-specific IIC component	1
LNNEOK_12795	Aldolase	1
LNNEOK_12840	Helicase	1
LNNEOK_12985	Acetolactate synthase	1
LNNEOK_12980	acetolactate synthase small subunit	1
LNNEOK_12975	DNA-binding response regulator UhpA	1
LNNEOK_12970	signal transduction histidine-protein kinase/phosphatase UhpB	1
LNNEOK_12965	MFS transporter family glucose-6-phosphate receptor UhpC	1
LNNEOK_12960	hexose-6-phosphate:phosphate antiporter	1
LNNEOK_12955	adenine deaminase	1
LNNEOK_12950	adenine permease AdeQ	1
LNNEOK_12900	P4 prophage-derived uncharacterized protein t2655	1
LNNEOK_12940	purine ribonucleoside efflux pump NepI	1
LNNEOK_12935	Uncharacterized protein YicS	1
LNNEOK_12930	lipoprotein NlpA	1
LNNEOK_12925	carboxylate/amino acid/amine transporter	1
LNNEOK_12920	Pas-pac-pac sensing his kinase	1
LNNEOK_12915	Aec80	1
LNNEOK_12910	Putative cytoplasmic protein	1
LNNEOK_12905	Putative P4-specific DNA primase	1
LNNEOK_12945	Uncharacterized protein YicN	1
LNNEOK_12690	bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC	1
LNNEOK_12685	DNA repair protein RadC	1
LNNEOK_12680	50S ribosomal protein L28	1
LNNEOK_12675	50S ribosomal protein L33	1
LNNEOK_12670	bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase	1
LNNEOK_12665	pantetheine-phosphate adenylyltransferase	1
LNNEOK_12660	lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase	1
LNNEOK_12655	lipopolysaccharide core heptosyltransferase RfaQ	1
LNNEOK_12790	Fructose/tagatose bisphosphate aldolase	1
LNNEOK_12645	lipopolysaccharide core heptose(I) kinase RfaP	1
LNNEOK_12640	lipopolysaccharide 3-alpha-galactosyltransferase	1
LNNEOK_12635	Lipopolysaccharide biosynthesis protein, LPS:glycosyltransferase	1
LNNEOK_12630	lipopolysaccharide core heptose(II) kinase RfaY	1
LNNEOK_12625	Lipopolysaccharide biosynthesis protein, LPS:glycosyltransferase	1
LNNEOK_12620	Beta1,3-glucosyltransferase WaaV	1
LNNEOK_12615	Ligase	1
LNNEOK_12610	lipopolysaccharide heptosyltransferase RfaC	1
LNNEOK_12650	Lipopolysaccharide core biosynthesis protein RfaG	1
LNNEOK_12785	Putative sugar kinase/transcriptional regulator ATPase domain	1
LNNEOK_12780	D-lyxose/D-mannose family sugar isomerase	1
LNNEOK_12775	AsmA family protein YicH	1
LNNEOK_12770	xanthine/proton symporter XanP	1
LNNEOK_12765	sodium/glutamate symporter	1
LNNEOK_12760	ATP-dependent DNA helicase RecG	1
LNNEOK_12755	tRNA (guanosine(18)-2'-O)-methyltransferase TrmH	1
LNNEOK_12750	bifunctional GTP diphosphokinase/guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase	1
LNNEOK_12695	dUTP diphosphatase	1
LNNEOK_12740	guanylate kinase	1
LNNEOK_12735	NAD-dependent DNA ligase LigB	1
LNNEOK_12730	UPF0126 inner membrane protein YicG	1
LNNEOK_12725	DNA damage-inducible protein D	1
LNNEOK_12720	putative endoribonuclease YicC	1
LNNEOK_12715	ribonuclease PH	1
LNNEOK_12710	Putative PyrE leader peptide	1
LNNEOK_12705	Orotate phosphoribosyltransferase	1
LNNEOK_12700	nucleoid occlusion factor SlmA	1
LNNEOK_12745	DNA-directed RNA polymerase subunit omega	1
LNNEOK_13270	bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	1
LNNEOK_13265	glutamine--fructose-6-phosphate transaminase (isomerizing)	1
LNNEOK_13260	phosphate ABC transporter substrate-binding protein PstS	1
LNNEOK_13255	phosphate ABC transporter permease PstC	1
LNNEOK_13250	phosphate ABC transporter permease PstA	1
LNNEOK_13245	phosphate ABC transporter ATP-binding protein PstB	1
LNNEOK_13240	phosphate signaling complex protein PhoU	1
LNNEOK_13235	BglC protein	1
LNNEOK_12990	Protein YsdE	1
LNNEOK_13225	PTS beta-glucoside transporter subunit IIABC	1
LNNEOK_13220	6-phospho-beta-glucosidase BglB	1
LNNEOK_13215	carbohydrate-specific porin BglH	1
LNNEOK_13210	Uncharacterized protein YieL	1
LNNEOK_13205	glucosamine-6-phosphate deaminase	1
LNNEOK_13200	Inner membrane protein CbrB	1
LNNEOK_13195	6-phosphogluconate phosphatase	1
LNNEOK_13190	adenine permease AdeP	1
LNNEOK_13230	transcriptional antiterminator BglG	1
LNNEOK_13365	D-ribose pyranase	1
LNNEOK_13360	low affinity potassium transporter Kup	1
LNNEOK_13355	ATPase RavA	1
LNNEOK_13350	ATPase RavA	1
LNNEOK_13345	aspartate--ammonia ligase	1
LNNEOK_13340	transcriptional regulator AsnC	1
LNNEOK_13335	FMN-binding protein MioC	1
LNNEOK_13330	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	1
LNNEOK_13280	F0F1 ATP synthase subunit epsilon	1
LNNEOK_13320	F0F1 ATP synthase subunit I	1
LNNEOK_13315	F0F1 ATP synthase subunit A	1
LNNEOK_13310	F0F1 ATP synthase subunit C	1
LNNEOK_13305	F0F1 ATP synthase subunit B	1
LNNEOK_13300	F0F1 ATP synthase subunit delta	1
LNNEOK_13295	F0F1 ATP synthase subunit alpha	1
LNNEOK_13290	F0F1 ATP synthase subunit gamma	1
LNNEOK_13285	F0F1 ATP synthase subunit beta	1
LNNEOK_13325	16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	1
LNNEOK_13075	2-dehydro-3-deoxygalactonokinase	1
LNNEOK_13070	2-dehydro-3-deoxy-6-phosphogalactonate aldolase	1
LNNEOK_13065	galactonate dehydratase	1
LNNEOK_13060	D-galactonate transporter	1
LNNEOK_13055	Protein CbrA	1
LNNEOK_13050	Uncharacterized protein YidR	1
LNNEOK_13045	Uncharacterized protein YidQ	1
LNNEOK_13040	small heat shock chaperone IbpA	1
LNNEOK_13185	class I chromate reductase YieF	1
LNNEOK_13030	putative transporter	1
LNNEOK_13025	Uncharacterized HTH-type transcriptional regulator YidL	1
LNNEOK_13020	solute:sodium symporter family transporter	1
